episode,frames,left_x,left_y,left_z,right_x,right_y,right_z,active_hand,active_total_m,env_attr
81.hdf5,104,0.008504465222358704,0.004068195819854736,0.01589699648320675,0.08334777504205704,0.10229027271270752,0.09269025921821594,right,0.2783283069729805,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
82.hdf5,75,0.14109298586845398,0.11996138095855713,0.02288481593132019,0.1185465008020401,0.0910414457321167,0.11959284543991089,right,0.3291807919740677,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
83.hdf5,58,0.17861409485340118,0.12134885787963867,0.11947929859161377,0.0012491345405578613,0.0006574392318725586,0.0013803541660308838,left,0.4194422513246536,"tablecloth:pink, position:sitting, background:lavender, from:table, to:grayplate"
84.hdf5,61,0.032888516783714294,0.025600194931030273,0.02387639880180359,0.2543141543865204,0.18371665477752686,0.18531647324562073,right,0.623347282409668,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
85.hdf5,70,0.023620516061782837,0.044769883155822754,0.04355320334434509,0.15617449581623077,0.060683250427246094,0.09278279542922974,right,0.3096405416727066,"table:metal, tablecloth:red,position:sitting, background:lavender, from:table, t"
86.hdf5,483,0.2734455466270447,0.24478626251220703,0.3622567355632782,0.005839526653289795,0.004829883575439453,0.009765684604644775,left,0.8804885447025299,"table:wood, position:sitting, background:white, from:pink bowl, to:blue plate, h"
87.hdf5,115,0.003512240946292877,0.0010185837745666504,0.0012291967868804932,0.2545073926448822,0.19863355159759521,0.09384629130363464,right,0.5469872355461121,"tablecloth:pink, position:sitting, background:lavender, from:table, to:bluebowl,"
88.hdf5,155,0.004042983055114746,0.0010960698127746582,0.004061967134475708,0.3982146382331848,0.10696536302566528,0.12355279922485352,right,0.6287328004837036,"table:metal, position:sitting, background:white, from:table, to:black case, hand"
89.hdf5,89,0.16502974927425385,0.12198060750961304,0.2078549563884735,0.0031581372022628784,0.00754094123840332,0.011189326643943787,left,0.4948653131723404,"tablecloth:none, position:sitting, background:blue, from:table, to:sweeper, hand"
9.hdf5,63,0.008311152458190918,0.0029506683349609375,0.004641890525817871,0.5227723717689514,0.18027788400650024,0.15053385496139526,right,0.8535841107368469,"table:metal, position:sitting, background:white, from:table, to:lid, hand:right"
90.hdf5,73,0.001841902732849121,0.0026227831840515137,0.005876600742340088,0.5082218647003174,0.18650305271148682,0.053199589252471924,right,0.7479245066642761,"table:metal, position:sitting, background:white, from:chess board, to:box, hand:"
91.hdf5,69,0.0011313557624816895,0.00478672981262207,0.0017784535884857178,0.23644277453422546,0.1092490553855896,0.13876670598983765,right,0.4844585359096527,"table:wood, position:sitting, background:white, from:table, to:yellow bowl, hand"
92.hdf5,154,0.012145265936851501,0.018985509872436523,0.018961161375045776,0.2598273456096649,0.2659083604812622,0.25888311862945557,right,0.7846188247203827,"tablecloth:none, position:sitting, background:blue, from:turquoise basket, to:gr"
93.hdf5,69,0.013936489820480347,0.008689701557159424,0.025743305683135986,0.17946620285511017,0.06409120559692383,0.04549725353717804,right,0.28905466198921204,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
94.hdf5,49,0.030326787382364273,0.0042272210121154785,0.0046244412660598755,0.12633395195007324,0.082724928855896,0.0890093594789505,right,0.29806824028491974,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
95.hdf5,140,0.21182957291603088,0.21956086158752441,0.1846223771572113,0.0033568739891052246,0.0015552639961242676,0.0019422471523284912,left,0.6160128116607666,"tablecloth:none, position:sitting, background:blue, from:blue plate, to:clear ja"
96.hdf5,72,0.41561558842658997,0.16457819938659668,0.19216449558734894,0.0007657632231712341,0.0015577077865600586,0.00278531014919281,left,0.7723582834005356,"tablecloth:pink, position:sitting, background:lavender, from:table, to:grayplate"
97.hdf5,45,0.0037779249250888824,0.0041751861572265625,0.014085263013839722,0.1439078152179718,0.09008848667144775,0.07890857756137848,right,0.31290487945079803,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
98.hdf5,71,0.002090729773044586,0.0007048249244689941,0.0006054490804672241,0.21827992796897888,0.1066020131111145,0.04462790489196777,right,0.36950984597206116,"table:wood, position:sitting, background:white, from:yellow plate, to:clear Tupp"
99.hdf5,69,0.0017565786838531494,0.008149206638336182,0.010901391506195068,0.3777688145637512,0.23304593563079834,0.13258445262908936,right,0.7433992028236389,"table:metal, position:sitting, background:white, from:table, to:drawer, hand:rig"
